    102.22253534     249.85643581     499.67647367
    881.42453874     806.88377228     246.48459267
    253.41943104     479.31186225     220.37756407
    421.19911193     984.67951174     850.54662537
     62.49299555      49.20477655     813.24088565
    794.46887495     283.89487708     273.51279849
     93.47420283     911.15647550     292.16081011
    744.89858502     139.64217768     861.69026972
    185.74482304     115.75501092     434.35791155
     50.41154663     139.56507907     172.40277639
    189.72442867     532.32287314     414.22511005
    229.25134154     720.29811457      63.67420734
    282.76059743     166.83903577      77.70174606
    849.91780894     573.46282647     337.11666117
    857.82319021     740.04749010     540.00416004
     65.08663346     725.99155397     995.95711008
    266.86414856     510.51840070     929.60420201
    357.36103047      31.46545823      27.29718482
    429.53640662     911.04861205     760.24118288
    638.38124072     698.32453164     991.92299973
    208.63533635     933.24597410     281.05113575
    534.09805034      51.14903490     432.67029963
    623.14994057     488.72445546      20.92701244
    889.72589694     885.71927738     275.84576946
    983.51997229     733.45638520     368.48983372
    373.56058013     136.85556787     783.78519080
    462.64918775     428.36316276     840.37767902
    670.28396794     806.85795741     193.40957664
    201.46601936      47.21328386      70.31834222
    661.82950496     904.55032415     139.84724001
    610.88792822     227.65129489     994.02272887
    943.84550533     919.72433260      39.38736955
    113.07753022     698.47261566     946.07803037
    719.68100719     211.40815467     513.66175269
    585.93206647     978.16616435     160.15467847
    710.81846799     816.21223680     648.05762779
    553.51615863      20.17435106     209.92894900
    619.99249673     112.05577576     855.82294355
    839.41190915     519.97640939     213.89261643
    742.51070001     825.70476542     974.74297554
     85.65872632     494.05048112     135.31325810
    256.80443005     412.56285152     319.36978983
     38.72430606     706.95875665      46.91616448
    982.83672518     769.94119527     626.43859797
    243.51268972     321.42322572     794.42987069
    777.29798377     317.78503084     498.16967011
    850.04552493     579.04294300     893.20435882
    673.24667129     506.43620198     505.18989866
    669.68119176     967.85087649      79.06382488
    401.66895017     612.04372841     377.33511505
    741.35837319     416.01344962      86.49934134
    702.19202465     536.84013874     717.77604042
    667.26171210     391.96108719      66.12613335
    101.18803247     871.27857696     231.94239672
    716.27882249     273.09134103     316.89691791
    575.96157471     255.86165593     295.30895189
    568.61491155     717.51915976     471.96378348
    186.18622850     666.21329899     846.16869727
    978.51121983     864.12315018      42.16050591
    672.21182383     483.78902603     130.82623208
    715.13755560     901.95340193     266.85118408
    344.51813500     131.52917760     114.08141307
    402.56907903     557.29509031     667.59523361
    918.26677924     678.68786570     814.91136263
    938.04783371     689.99239555     366.30951071
    301.50790433     316.29488678     257.55444274
    250.15181222       4.85281460     661.91125785
     71.52128735     458.58288624     634.75452905
     13.01340387      13.08790409     940.74067284
    453.45047696     521.93293559     331.78984715
    500.68452745     540.22817199     211.32950029
    726.62676346     381.92314719     978.77142438
    591.62290003     968.16219155     806.00131993
