700.21	911.399	850.084
728.946	357.921	866.537
652.858	460.375	99.8535
48.5245	567.356	588.337
434.13	134.458	403.611
529.331	33.4177	483.828
271.772	784.165	1.25195
241.607	73.726	280.489
913.266	193.354	942.799
170.291	274.597	581.228
911.904	280.405	12.0963
18.4477	446.819	392.646
255.568	515.054	192.375
695.371	259.539	511.436
750.754	608.855	448.588
914.006	118.674	780.202
818.308	189.756	220.525
374.382	337.878	923.546
144.698	7.53045	887.945
677.948	588.138	497.464
283.914	952.442	17.1367
325.095	991.131	428.004
388.815	713.998	64.7303
645.123	354.41	125.773
469.061	386.488	493.27
935.276	17.6777	397.858
466.129	101.321	571.19
123.96	495.678	734.509
519.62	322.729	766.644
608.318	744.07	310.813
139.436	314.163	899.624
401.188	509.865	930.902
481.308	372.152	939.476
356.764	158.879	943.579
465.651	597.857	285.209
78.5644	103.719	407.744
920.552	822.981	144.385
602.529	949.723	6.44653
799.615	300.623	532.887
87.0489	118.848	30.8188
467.052	167.83	135.695
917.897	172.023	12.5069
63.2347	136.133	776.415
173.849	870.42	774.45
893.03	998.092	766.074
129.621	13.4765	304.186
823.206	579.221	706.842
84.4542	443.959	506.048
3.81995	925.86	378.952
905.923	82.4326	797.156
449.954	794.719	242.731
868.868	163.676	739.456
458.659	770.942	442.093
742.305	536.676	892.356
546.485	974.644	543.989
146.912	446.609	621.329
97.9765	94.1379	485.069
229.928	596.919	869.536
867.04	640.318	112.682
807.275	90.566	884.488
843.204	850.797	981.515
530.557	736.369	280.069
534.317	311.761	737.826
615.235	608.041	609.863
573.733	679.133	884.669
813.945	432.178	421.17
89.8524	507.343	257.322
962.163	769.851	796.232
393.694	27.6876	696.621
288.073	450.141	454.006
374.801	430.931	247.853
209.202	605.512	901.967
698.001	666.848	414.415
592.969	336.175	271.399
185.283	390.727	813.75
538.342	92.1379	419.212
329.658	20.2356	218.168
495.209	826.945	214.77
389.152	233.95	443.215
627.928	331.649	938.302
934.301	16.9907	24.7298
240.382	374.032	167.32
297.805	879.577	475.637
80.7975	436.299	116.742
382.403	46.7065	488.969
998.208	565.396	335.625
860.509	138.127	920.796
815.293	264.92	199.546
988.44	162.855	991.167
963.241	101.779	428.685
11.1703	407.129	704.205
152.555	723.395	427.813
341.359	146.226	429.337
829.547	434.007	5.20878
749.574	324.596	853.424
65.4408	870.563	836.365
711.173	506.103	709.797
341.484	972.645	858.79
193.715	406.939	764.976
27.5617	875.603	369.748
95.7889	11.8838	815.004
551.287	883.375	470.879
407.457	82.2787	850.571
350.379	147.572	568.727
597.706	697.587	190.682
803.455	115.995	882.32
501.812	945.819	378.988
274.873	160.608	97.4604
520.684	656.35	406.128
237.715	449.791	779.29
202.534	942.148	498.299
667.826	57.6325	399.669
391.744	272.152	325.456
547.8	421.873	369.818
144.351	436.559	736.481
458.687	916.667	23.791
754.934	957.126	147.02
149.187	590.868	575.39
900.659	392.375	403.519
27.691	166.276	658.061
868.197	361.079	21.0267
